日期,代码,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2021-07-30,sh.000001,3398.196,3404.8813,3370.4506,3397.3574,38144095600,568820969728.0,1.007828,-0.421095
2021-08-02,sh.000001,3385.6902,3464.2914,3367.643,3464.2854,43292787100,657885783920.1,1.143256,1.970002
2021-08-03,sh.000001,3446.7841,3470.6571,3435.4619,3447.9914,40069808100,603419198485.3,1.058093,-0.470342
2021-08-04,sh.000001,3442.9368,3477.5972,3440.7835,3477.2186,34874421800,546820755983.3,0.92062,0.847659
2021-08-05,sh.000001,3461.7185,3486.1572,3449.3885,3466.5491,34843692200,540401110891.4,0.919748,-0.30684
2021-08-06,sh.000001,3465.4842,3466.3904,3436.9317,3458.2277,33682440000,516406643135.9,0.888985,-0.240049
2021-08-09,sh.000001,3441.7502,3502.841,3438.703,3494.6348,34991009400,539498929566.9,0.923428,1.052768
2021-08-10,sh.000001,3488.6642,3529.9309,3477.0641,3529.9309,34511299200,553440311801.5,0.910739,1.010008
2021-08-11,sh.000001,3527.1093,3544.0941,3524.0444,3532.6213,38378355400,541942732599.5,1.012768,0.076217
2021-08-12,sh.000001,3522.7238,3538.396,3513.4457,3524.7374,38107459300,538163449854.1,1.005433,-0.223174
2021-08-13,sh.000001,3514.4671,3540.0799,3500.7995,3516.2989,37818728200,532907854295.3,0.997796,-0.239408
2021-08-16,sh.000001,3514.3445,3537.85,3510.8976,3517.3447,39109972100,535458941417.3,1.032199,0.029741
2021-08-17,sh.000001,3512.109,3531.7249,3438.1233,3446.976,42288580400,570430624019.0,1.11553,-2.00062
2021-08-18,sh.000001,3442.3472,3487.4364,3437.6908,3485.2859,38920375600,535463068065.5,1.026541,1.111406
2021-08-19,sh.000001,3475.298,3480.4598,3446.0146,3465.5546,38238303100,537926524371.7,1.008515,-0.566131
2021-08-20,sh.000001,3442.5062,3453.1531,3394.9723,3427.3338,39113691800,552667602551.7,1.031531,-1.102877
2021-08-23,sh.000001,3436.7963,3481.2543,3436.6706,3477.1321,38472744000,564308155513.8,1.01441,1.452975
2021-08-24,sh.000001,3482.2658,3522.6973,3481.1409,3514.471,43023646300,616084137941.8,1.13416,1.073842
2021-08-25,sh.000001,3517.9151,3540.3948,3510.0664,3540.3837,45004701900,598611868655.4,1.18635,0.737314
2021-08-26,sh.000001,3537.3139,3537.3155,3499.4529,3501.6643,50290314700,622393475972.1,1.325679,-1.09365
2021-08-27,sh.000001,3494.4176,3530.1927,3493.375,3522.1567,45534590600,595518692637.8,1.198207,0.585219
2021-08-30,sh.000001,3535.0727,3539.494,3512.9929,3528.1512,51278571600,699116242830.1,1.349242,0.170194
2021-08-31,sh.000001,3519.0245,3543.9402,3496.3891,3543.9402,52420505600,703504818921.0,1.378342,0.447515
2021-09-01,sh.000001,3543.8663,3582.3236,3514.6744,3567.1008,66727630500,842528984364.2,0.0,0.653527
2021-09-02,sh.000001,3559.9025,3597.3656,3557.6769,3597.0426,57268403900,691113292774.5,1.504125,0.839388
2021-09-03,sh.000001,3602.7421,3613.948,3569.3989,3581.7344,61453235300,743840780596.8,1.613983,-0.425577
2021-09-06,sh.000001,3580.1413,3626.2865,3580.1413,3621.8593,52171327600,654085732918.6,1.370159,1.120265
2021-09-07,sh.000001,3621.7099,3681.9254,3615.1444,3676.5866,54772187500,658867924825.1,1.438354,1.511028
2021-09-08,sh.000001,3673.4023,3695.3204,3660.9998,3675.1865,58643619300,674348482657.3,1.539997,-0.038082
2021-09-09,sh.000001,3666.8246,3693.4499,3662.1633,3693.1296,60481033000,679465424376.3,1.588046,0.488223
2021-09-10,sh.000001,3691.1856,3722.8732,3681.6415,3703.1103,63520043300,759084638082.2,1.667804,0.27025
2021-09-13,sh.000001,3699.2534,3716.8315,3692.8157,3715.3723,55748401900,696192354652.1,1.465436,0.331127
2021-09-14,sh.000001,3709.6336,3723.8451,3655.6341,3662.6015,56495238600,693778088251.5,1.485066,-1.420337
2021-09-15,sh.000001,3651.1583,3677.5265,3638.3225,3656.2232,47497000100,604231544087.7,1.248459,-0.174147
2021-09-16,sh.000001,3664.841,3677.9198,3606.7276,3607.0922,54674147400,673955340424.8,1.435375,-1.343764
2021-09-17,sh.000001,3595.2715,3620.9575,3569.2707,3613.9663,51685021000,628834394261.2,1.357504,0.190572
2021-09-22,sh.000001,3563.2074,3629.4539,3560.5033,3628.4897,47229605300,559874729606.3,1.240161,0.401869
2021-09-23,sh.000001,3651.2661,3670.9542,3632.2822,3642.2204,53499548600,633218929071.3,1.404775,0.378414
2021-09-24,sh.000001,3637.8677,3651.4294,3607.7919,3613.0673,50730477200,606788609082.6,1.331978,-0.800421
2021-09-27,sh.000001,3625.9597,3640.8077,3559.9154,3582.8307,51080279500,640673648233.4,1.340502,-0.836868
2021-09-28,sh.000001,3577.8859,3610.917,3568.8189,3602.2184,44416880700,500081996059.9,1.166957,0.541128
2021-09-29,sh.000001,3573.5178,3573.5178,3518.0477,3536.2944,45251115100,511106926314.6,1.185245,-1.830094
2021-09-30,sh.000001,3541.9283,3572.4259,3541.9283,3568.1668,39562962600,445734703143.3,1.036198,0.901294
2021-10-08,sh.000001,3609.0874,3612.5539,3571.7338,3592.1666,40716114800,492964826434.7,1.066152,0.672609
2021-10-11,sh.000001,3600.3569,3614.6988,3586.7487,3591.7087,39436115900,468673831444.8,1.032531,-0.012747
2021-10-12,sh.000001,3581.2967,3583.6391,3515.1408,3546.9362,40539374800,461983492101.9,1.061376,-1.246552
2021-10-13,sh.000001,3543.4918,3569.1332,3515.6481,3561.7623,32505066700,405020008806.9,0.851063,0.417997
2021-10-14,sh.000001,3555.1085,3569.6864,3547.182,3558.2795,29496919600,377519263093.5,0.772279,-0.097783
2021-10-15,sh.000001,3551.9874,3578.7661,3542.6932,3572.3662,32029298400,425924720863.9,0.838572,0.395885
2021-10-18,sh.000001,3571.0482,3571.0482,3539.4779,3568.1379,34095061600,455787893424.6,0.892641,-0.118361
2021-10-19,sh.000001,3562.2955,3596.7875,3560.6221,3593.1533,33419765200,440181531800.2,0.874304,0.701077
2021-10-20,sh.000001,3583.2364,3596.0499,3574.2957,3587.0009,34424500800,450482950931.8,0.900079,-0.171226
2021-10-21,sh.000001,3590.0496,3610.9602,3576.3547,3594.7831,35231086700,453571672488.3,0.92116,0.216956
2021-10-22,sh.000001,3594.7457,3607.5776,3578.7602,3582.6036,35315720300,455441250136.4,0.923336,-0.33881
2021-10-25,sh.000001,3574.2631,3611.0908,3564.2059,3609.8626,32119681600,443961628844.7,0.839612,0.760871
2021-10-26,sh.000001,3612.8332,3625.0156,3589.706,3597.6377,33727829100,465179593747.4,0.881637,-0.338653
2021-10-27,sh.000001,3589.8573,3589.8573,3553.1277,3562.3052,35062094000,470777794111.8,0.916171,-0.982103
2021-10-28,sh.000001,3548.7021,3552.0419,3509.4872,3518.4166,37817166600,502982768104.7,0.988111,-1.232028
2021-10-29,sh.000001,3519.3276,3547.3361,3502.8013,3547.3361,35880937700,527231831380.4,0.936872,0.821946
2021-11-01,sh.000001,3530.3963,3556.59,3519.2901,3544.4795,38225132500,564100255083.6,0.998043,-0.080528
2021-11-02,sh.000001,3543.3827,3559.0478,3477.664,3505.6283,41756317300,585519469752.3,1.090088,-1.096105
2021-11-03,sh.000001,3501.1051,3512.6089,3480.4877,3498.5368,30660766900,449115126719.8,0.800427,-0.202289
2021-11-04,sh.000001,3505.8944,3527.9517,3503.0059,3526.8657,31944082900,468829179598.2,0.833905,0.809736
2021-11-05,sh.000001,3520.2073,3525.8723,3491.4565,3491.5677,35453356500,485823223512.6,0.925501,-1.000832
2021-11-08,sh.000001,3491.9709,3507.2744,3484.2399,3498.6308,29818372200,421968075350.8,0.778389,0.20229
2021-11-09,sh.000001,3507.1075,3514.9512,3489.0431,3507.0018,28731598900,421200703325.6,0.749988,0.239265
2021-11-10,sh.000001,3498.9445,3498.9445,3448.4378,3492.4616,30703070800,443112742292.4,0.801441,-0.414605
2021-11-11,sh.000001,3486.451,3534.1991,3482.8291,3532.7858,32208795700,464803859154.0,0.840681,1.154607
2021-11-12,sh.000001,3534.1512,3543.648,3527.3896,3539.1002,30868335400,443398366972.6,0.805663,0.178737
2021-11-15,sh.000001,3542.9034,3550.4438,3521.2924,3533.3026,31301761200,464065405724.2,0.816938,-0.163816
2021-11-16,sh.000001,3530.4575,3549.7654,3517.8065,3521.7867,31039990900,444700782764.8,0.804434,-0.325925
2021-11-17,sh.000001,3518.5646,3537.5125,3513.523,3537.3662,27673567100,401552317882.5,0.717197,0.442375
2021-11-18,sh.000001,3531.4923,3537.9758,3513.1136,3520.7106,31242692700,432898314219.4,0.809636,-0.470847
2021-11-19,sh.000001,3519.2758,3561.9127,3517.6514,3560.3734,31798997600,440593605999.1,0.824052,1.126557
2021-11-22,sh.000001,3562.7628,3585.1876,3562.7505,3582.0797,33000938500,509123407001.0,0.85427,0.609664
2021-11-23,sh.000001,3580.5058,3598.3749,3577.3608,3589.0894,36001159300,508083893762.4,0.931921,0.195688
2021-11-24,sh.000001,3590.0189,3602.7354,3575.2884,3592.7025,33677524600,481020419983.3,0.87171,0.100669
2021-11-25,sh.000001,3593.3883,3597.1478,3579.5333,3584.1788,30645151800,450558843113.7,0.793209,-0.23725
2021-11-26,sh.000001,3576.1136,3576.1136,3554.8798,3564.0894,30100006600,434625236058.4,0.779098,-0.560502
2021-11-29,sh.000001,3528.672,3563.677,3526.3551,3562.6968,33361833100,490038170242.3,0.863394,-0.039073
2021-11-30,sh.000001,3570.7468,3582.115,3546.3618,3563.8872,34918793800,493605518047.7,0.903686,0.033413
2021-12-01,sh.000001,3561.886,3576.8853,3558.691,3576.8853,32987351700,467522790618.6,0.853685,0.364717
2021-12-02,sh.000001,3573.2468,3586.867,3567.137,3573.8358,35404152400,468424828237.9,0.916176,-0.085256
2021-12-03,sh.000001,3576.4496,3608.4698,3573.2135,3607.4322,37755104800,493565554762.0,0.976962,0.940066
2021-12-06,sh.000001,3615.2356,3626.1257,3586.8052,3589.3061,41867674300,528229670826.2,1.083307,-0.502465
2021-12-07,sh.000001,3611.217,3614.2228,3572.5688,3595.0882,40384259400,524119459396.5,1.044857,0.161092
2021-12-08,sh.000001,3602.824,3637.715,3591.9857,3637.5675,36103665700,486034352141.6,0.930044,1.181593
2021-12-09,sh.000001,3641.1579,3688.3968,3638.7022,3673.0412,43191815700,568529389584.2,1.112487,0.975204
2021-12-10,sh.000001,3654.3684,3667.8547,3651.3525,3666.3479,41998880100,556324240458.9,1.08168,-0.182228
2021-12-13,sh.000001,3686.9368,3708.9424,3678.0583,3681.082,42409200900,574187961681.6,1.092032,0.401874
2021-12-14,sh.000001,3669.8067,3671.6784,3654.6561,3661.5253,36217193400,487468521311.8,0.932566,-0.531276
2021-12-15,sh.000001,3655.0489,3668.4016,3645.2425,3647.6303,37747766700,481134370303.0,0.971933,-0.379487
2021-12-16,sh.000001,3648.9271,3675.016,3644.6646,3675.016,38132950700,465911359475.0,0.981764,0.750781
2021-12-17,sh.000001,3670.2578,3673.6535,3631.6605,3632.3638,40848783700,491952923488.6,1.051685,-1.160599
2021-12-20,sh.000001,3620.0371,3643.9537,3589.3603,3593.6019,42385141000,491828987623.9,1.091207,-1.067126
2021-12-21,sh.000001,3591.4519,3627.0884,3591.4519,3625.1251,40818434800,428379392341.4,1.050802,0.877203
