日期,代码,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2024-06-12,sh.000001,3025.2963,3042.0423,3021.3085,3037.4675,27945210600,312058601482.9,0.618721,0.311171
2024-06-13,sh.000001,3038.0859,3040.4021,3022.8224,3028.9187,29786246300,336871037065.3,0.659443,-0.281445
2024-06-14,sh.000001,3020.9588,3037.9046,3011.5773,3032.6333,34874675300,396194698299.9,0.772011,0.122638
2024-06-17,sh.000001,3017.7169,3026.6242,3012.0452,3015.8907,29576344800,338146875647.7,0.656794,-0.552081
2024-06-18,sh.000001,3015.0713,3031.9758,3012.5234,3030.2464,27362599900,317319995692.1,0.607258,0.476002
2024-06-19,sh.000001,3029.0993,3030.2259,3015.3263,3018.0491,26129624800,300290286695.0,0.579861,-0.402518
2024-06-20,sh.000001,3015.7224,3028.5143,3001.7677,3005.4369,29551590700,324101266446.0,0.655614,-0.417892
2024-06-21,sh.000001,2998.2413,3011.9141,2985.9291,2998.1377,25500125100,280275384754.5,0.565669,-0.242867
2024-06-24,sh.000001,2982.8263,2990.6429,2960.1267,2963.0989,29865388400,318595817741.1,0.66225,-1.168685
2024-06-25,sh.000001,2962.7654,2971.6534,2935.5382,2949.9963,27320993800,296569297319.0,0.605877,-0.442192
2024-06-26,sh.000001,2943.4471,2976.669,2933.3304,2972.5251,28238840900,276215175476.2,0.626214,0.763689
2024-06-27,sh.000001,2962.6964,2963.0644,2944.8979,2945.8524,27054851900,266670979387.7,0.599781,-0.897308
2024-06-28,sh.000001,2940.3032,2985.4679,2939.984,2967.4028,31520143200,313347004249.1,0.698682,0.731551
2024-07-01,sh.000001,2965.2452,2996.4086,2961.8556,2994.7303,29778223500,294321888831.5,0.6597,0.920923
2024-07-02,sh.000001,2992.8556,3004.987,2989.4701,2997.0111,28136468300,282559369534.8,0.623271,0.07616
2024-07-03,sh.000001,2995.6642,2998.5369,2978.0686,2982.3756,24628464200,257840296826.7,0.545499,-0.488337
2024-07-04,sh.000001,2984.8303,2995.5695,2955.2895,2957.567,27426878900,259006711039.2,0.53478,-0.83184
2024-07-05,sh.000001,2954.3723,2957.1069,2920.2046,2949.9333,27232455600,271508929397.0,0.603069,-0.258107
2024-07-08,sh.000001,2939.8367,2947.61,2917.2322,2922.4498,27753342400,270872022898.5,0.614213,-0.931665
2024-07-09,sh.000001,2919.5729,2963.7822,2904.0389,2959.3724,31506203100,320361092785.2,0.697176,1.263413
2024-07-10,sh.000001,2949.0261,2958.8594,2935.3304,2939.3636,30154945600,306035255361.7,0.667192,-0.676116
2024-07-11,sh.000001,2957.2502,2971.3608,2947.4027,2970.3874,32837242400,337653177135.1,0.726539,1.05546
2024-07-12,sh.000001,2965.6121,2977.1417,2963.3033,2971.295,30371301400,302581575978.9,0.671697,0.030555
2024-07-15,sh.000001,2963.8472,2977.3126,2959.1288,2974.0107,26899259700,268733339473.8,0.593277,0.091398
2024-07-16,sh.000001,2963.9001,2977.3613,2959.6655,2976.3043,26078363000,279121370473.0,0.575171,0.077121
2024-07-17,sh.000001,2970.8081,2972.7949,2957.948,2962.8549,28230799100,305469105978.3,0.622535,-0.451883
2024-07-18,sh.000001,2951.1434,2978.0919,2937.9045,2977.1334,27802266500,301283750604.7,0.613075,0.481917
2024-07-19,sh.000001,2963.5144,2986.2425,2955.1199,2982.3086,28093241300,319112460470.1,0.61938,0.173832
2024-07-22,sh.000001,2978.1932,2978.6007,2946.5608,2964.2155,27874955900,316415459855.2,0.614336,-0.606681
2024-07-23,sh.000001,2960.5004,2960.5004,2915.3682,2915.3685,29629599400,307194049861.8,0.653007,-1.64789
2024-07-24,sh.000001,2909.1521,2922.0298,2894.2885,2901.9518,30611885300,288660361550.7,0.674635,-0.460206
2024-07-25,sh.000001,2891.8918,2897.7674,2872.8497,2886.7416,27463950000,273281622458.6,0.605234,-0.524137
2024-07-26,sh.000001,2885.9953,2899.1162,2875.3959,2890.8973,27838753600,275443434962.9,0.613375,0.143958
2024-07-29,sh.000001,2889.4726,2898.9512,2878.5825,2891.8453,25689972700,260094898441.5,0.565938,0.032793
2024-07-30,sh.000001,2885.2152,2885.2152,2865.1493,2879.2996,26247883700,269477482590.4,0.578218,-0.43383
2024-07-31,sh.000001,2877.5409,2940.5927,2876.3009,2938.7493,41272341700,418871723403.4,0.909184,2.064728
2024-08-01,sh.000001,2940.12,2947.8768,2928.8262,2932.3871,34662113700,352586120370.1,0.763537,-0.216493
2024-08-02,sh.000001,2913.0198,2931.2593,2902.7202,2905.3375,31220503900,314917985409.5,0.6877,-0.922443
2024-08-05,sh.000001,2889.3634,2919.0252,2860.6978,2860.6978,35554057200,356863001418.9,0.782972,-1.536472
2024-08-06,sh.000001,2878.6508,2888.2009,2845.335,2867.2837,29730080300,295835558778.0,0.654698,0.23022
2024-08-07,sh.000001,2864.0101,2886.9417,2857.7247,2869.8338,26309715000,263793649805.1,0.579328,0.088938
2024-08-08,sh.000001,2864.758,2886.3994,2850.8745,2869.9014,28912863200,271107919481.4,0.636607,0.002356
2024-08-09,sh.000001,2879.8726,2887.8489,2862.1941,2862.1941,28425391600,252884027037.8,0.625861,-0.268556
2024-08-12,sh.000001,2858.8946,2869.2688,2851.2952,2858.2046,24424137100,217626684526.6,0.535501,-0.139386
2024-08-13,sh.000001,2860.4099,2867.946,2845.3099,2867.946,23167460100,210908509413.5,0.507954,0.340822
2024-08-14,sh.000001,2866.2434,2866.2434,2850.401,2850.6539,21788517000,207457552384.6,0.477721,-0.602944
2024-08-15,sh.000001,2844.2005,2889.0866,2839.3875,2877.3579,27190000000,254987115634.9,0.595972,0.936768
2024-08-16,sh.000001,2877.9403,2888.6753,2873.0601,2879.4298,26365344100,243608265392.4,0.577862,0.072007
2024-08-19,sh.000001,2877.9542,2905.1547,2877.7709,2893.6738,26168773000,242994885290.2,0.572871,0.494681
2024-08-20,sh.000001,2895.5506,2896.5194,2855.3293,2866.661,26365800200,237307803964.2,0.577094,-0.933512
2024-08-21,sh.000001,2858.9388,2863.891,2848.1509,2856.5839,22920002700,209909187787.0,0.501672,-0.351527
2024-08-22,sh.000001,2856.2001,2861.6071,2845.5024,2848.7718,24539941500,230124077189.6,0.537106,-0.273477
2024-08-23,sh.000001,2844.7703,2860.7327,2839.3371,2854.3675,22669256500,214581900323.2,0.496115,0.196425
2024-08-26,sh.000001,2855.4741,2860.6545,2844.3828,2855.5203,22735152300,216806649036.9,0.498295,0.040387
2024-08-27,sh.000001,2850.8773,2853.7804,2843.1576,2848.7312,23069300600,215686326235.9,0.505565,-0.237754
2024-08-28,sh.000001,2844.3269,2852.5621,2830.9615,2837.4293,22873062300,213862368727.5,0.501263,-0.396735
2024-08-29,sh.000001,2829.4506,2831.4309,2815.3829,2823.106,27751053400,257644228807.6,0.608158,-0.504798
2024-08-30,sh.000001,2819.6498,2867.9649,2817.0141,2842.2142,39751697500,384092892138.4,0.871149,0.67685
2024-09-02,sh.000001,2832.3499,2839.2784,2810.3739,2811.035,34071419300,314813036715.5,0.746608,-1.097004
2024-09-03,sh.000001,2809.1733,2814.903,2794.9111,2802.9787,27573613900,252782482525.1,0.604221,-0.286596
2024-09-04,sh.000001,2786.5046,2800.6065,2781.9352,2784.2783,25745350000,234711697257.6,0.564153,-0.667162
2024-09-05,sh.000001,2785.2635,2796.0186,2777.471,2788.3141,24204094800,227514507237.8,0.530359,0.14495
2024-09-06,sh.000001,2791.7645,2804.0932,2765.6394,2765.8066,25364537500,228570135026.9,0.555784,-0.807208
2024-09-09,sh.000001,2754.7237,2756.556,2726.9667,2736.4876,26146884700,236605848473.8,0.572814,-1.060052
2024-09-10,sh.000001,2737.881,2750.1181,2718.6273,2744.1921,26215901500,226408492961.9,0.57431,0.281547
2024-09-11,sh.000001,2732.7314,2732.7314,2710.6208,2721.7952,24226490000,219755948411.4,0.530618,-0.816156
2024-09-12,sh.000001,2722.1382,2734.6832,2716.5552,2717.1231,24008431500,218571098697.3,0.525839,-0.171655
2024-09-13,sh.000001,2718.9864,2728.7797,2703.3689,2704.0896,25127003800,227818801149.3,0.550334,-0.47968
2024-09-18,sh.000001,2705.3451,2724.1141,2689.6952,2717.2813,24781713200,213090588644.7,0.542667,0.487843
2024-09-19,sh.000001,2723.2053,2747.7402,2697.7756,2736.0222,31520838900,280536046232.0,0.690236,0.689693
2024-09-20,sh.000001,2734.2277,2741.1552,2717.9451,2736.8139,28564462700,255433329892.5,0.625472,0.028936
2024-09-23,sh.000001,2735.3895,2760.4799,2731.3571,2748.9177,25764215400,235214505877.1,0.564064,0.442259
2024-09-24,sh.000001,2770.7543,2863.1519,2761.3717,2863.1255,47761954500,442795296868.8,1.045673,4.154646
2024-09-25,sh.000001,2901.4185,2952.4511,2889.048,2896.3057,56825981600,516698093562.2,1.244034,1.15888
2024-09-26,sh.000001,2893.7451,3000.9526,2889.0143,3000.9526,57631926100,524669070870.6,1.261588,3.613117
2024-09-27,sh.000001,3049.1026,3087.5286,3017.4453,3087.5286,49228716300,480612559539.5,1.077403,2.884951
2024-09-30,sh.000001,3194.7224,3358.5883,3153.697,3336.4974,110233791700,1167772549990.4,2.402703,8.063692
2024-10-08,sh.000001,3674.4048,3674.4048,3372.1868,3489.7751,131346019500,1510513250817.1,2.862738,4.59397
2024-10-09,sh.000001,3427.2199,3437.1571,3249.1591,3258.8578,99275725600,1264311454429.5,2.163498,-6.616968
2024-10-10,sh.000001,3277.6916,3379.8053,3228.1248,3301.9259,83450025700,947788514989.0,1.818421,1.32157
2024-10-11,sh.000001,3287.8727,3297.7517,3187.9882,3217.7377,60602743300,664332794461.9,1.32048,-2.54967
2024-10-14,sh.000001,3241.4275,3294.6199,3203.901,3284.3225,63146685900,701499242569.3,1.376237,2.069305
2024-10-15,sh.000001,3265.7461,3285.2147,3201.2919,3201.2919,56605455800,619091471860.4,1.23357,-2.528089
2024-10-16,sh.000001,3169.1685,3236.848,3167.7364,3202.948,51581399700,533062408932.0,1.124081,0.051732
2024-10-17,sh.000001,3220.7334,3241.5675,3169.3843,3169.3843,52861177200,557347351398.0,1.151939,-1.0479
2024-10-18,sh.000001,3165.9745,3313.9784,3152.8213,3261.5633,69301462300,827948922139.1,1.510178,2.90842
2024-10-21,sh.000001,3276.0598,3300.664,3239.0965,3268.11,66815029900,855781454017.1,1.45573,0.200723
2024-10-22,sh.000001,3263.8224,3294.9612,3255.1375,3285.8669,57491378100,698861461335.1,1.252568,0.543339
2024-10-23,sh.000001,3285.2474,3331.0823,3277.0663,3302.8028,65044412800,760066419549.9,1.41708,0.515416
2024-10-24,sh.000001,3287.8243,3292.9448,3266.8823,3280.2625,51982707400,585248946960.3,1.132467,-0.68246
2024-10-25,sh.000001,3280.7616,3319.3571,3276.1303,3299.7003,59565170700,677255321349.3,1.297628,0.592568
2024-10-28,sh.000001,3300.4634,3322.1975,3279.715,3322.1975,67237313100,717510218018.9,1.464537,0.681795
2024-10-29,sh.000001,3328.0885,3340.4584,3284.2108,3286.407,72532615400,806573822261.9,1.579719,-1.077314
2024-10-30,sh.000001,3273.6421,3291.6795,3244.8063,3266.2378,66901809000,730619786746.3,1.457081,-0.613716
2024-10-31,sh.000001,3267.975,3295.7421,3252.3899,3279.8244,78464909400,864970968962.6,1.708913,0.415971
2024-11-01,sh.000001,3275.5768,3305.3181,3258.7346,3272.0142,85205532000,878112793944.5,1.855638,-0.238129
2024-11-04,sh.000001,3275.6787,3310.2072,3263.8421,3310.2072,66507745400,692341763272.3,1.448427,1.167263
2024-11-05,sh.000001,3306.8098,3386.9869,3302.0472,3386.9869,82112490200,929931429368.6,1.788155,2.319483
2024-11-06,sh.000001,3395.2217,3420.9986,3367.0812,3383.8062,89585593000,1026807640357.8,1.950781,-0.093909
2024-11-07,sh.000001,3359.9851,3470.6609,3356.258,3470.6609,95955668000,1048841306120.8,2.089425,2.566775
2024-11-08,sh.000001,3502.1331,3509.8182,3443.193,3452.2971,96403456200,1107932295571.4,2.09913,-0.529115
2024-11-11,sh.000001,3432.3672,3471.1222,3416.7266,3470.0657,81802543600,1024334899510.8,1.779983,0.514689
2024-11-12,sh.000001,3469.8908,3489.4244,3402.0422,3421.9701,81792652400,1039600859287.1,1.779731,-1.386014
2024-11-13,sh.000001,3406.9164,3442.2983,3404.5254,3439.2778,67366234800,829435316989.4,1.465776,0.505782
2024-11-14,sh.000001,3429.5054,3441.7746,3376.1528,3379.8389,63155669000,762884198784.3,1.374147,-1.728238
2024-11-15,sh.000001,3369.8092,3391.3204,3330.7263,3330.7263,63028558300,745937122428.3,1.371095,-1.453105
2024-11-18,sh.000001,3344.6904,3386.9031,3309.0076,3323.8486,74395069200,755809644463.3,1.61772,-0.206492
2024-11-19,sh.000001,3324.8831,3346.7577,3284.133,3346.0098,62502415100,651575376256.0,1.359079,0.666733
2024-11-20,sh.000001,3337.6778,3375.2482,3333.0023,3367.9893,56615428900,627858323157.0,1.231056,0.656887
2024-11-21,sh.000001,3362.9444,3378.5175,3348.8552,3370.4039,53033183000,614517433700.1,1.15311,0.071693
2024-11-22,sh.000001,3368.043,3372.0034,3267.1916,3267.1916,63068779000,707626460331.8,1.371146,-3.062313
2024-11-25,sh.000001,3274.884,3285.4555,3232.9178,3263.7597,53889739000,596502088292.4,1.171103,-0.105041
2024-11-26,sh.000001,3256.8576,3285.3281,3252.8661,3259.7572,47221930400,509490596260.8,1.026152,-0.122635
2024-11-27,sh.000001,3250.591,3309.8805,3227.3553,3309.7789,51120230300,571617596023.5,1.110466,1.534522
2024-11-28,sh.000001,3308.2797,3319.2559,3290.3641,3295.6983,51195304700,558164131747.0,1.111989,-0.425424
2024-11-29,sh.000001,3295.2096,3357.5013,3293.6899,3326.4557,58022710200,663851511036.4,1.260184,0.933259
2024-12-02,sh.000001,3328.482,3369.3032,3323.0091,3363.9823,66847776200,709509517836.3,1.450809,1.128126
2024-12-03,sh.000001,3366.2853,3386.6176,3348.3742,3378.8063,66303013900,683982592769.1,1.438971,0.440668
2024-12-04,sh.000001,3376.5715,3388.0241,3352.9434,3364.6498,62102886200,653467546717.8,1.347811,-0.418979
2024-12-05,sh.000001,3353.0573,3377.055,3353.0573,3368.8553,54388574600,565551128328.2,1.180278,0.124991
2024-12-06,sh.000001,3370.9405,3418.2608,3364.2061,3404.0764,69818657200,685981058113.5,1.515101,1.045492
2024-12-09,sh.000001,3402.6288,3426.6451,3385.9588,3402.5343,69490520500,649443191295.4,1.507818,-0.045302
2024-12-10,sh.000001,3490.2892,3494.8669,3417.7654,3422.6607,79466803400,860483994841.6,1.724249,0.591512
2024-12-11,sh.000001,3416.0874,3437.8103,3416.0874,3432.4902,68154461000,692929618702.8,1.478797,0.287189
2024-12-12,sh.000001,3432.2786,3464.1162,3425.9755,3461.4998,70009668900,734168982735.3,1.519014,0.845147
2024-12-13,sh.000001,3442.9259,3442.9259,3390.7537,3391.8782,77746414400,850714862974.4,1.686815,-2.011313
2024-12-16,sh.000001,3390.083,3401.9263,3376.5358,3386.3312,62557899600,675237492920.5,1.358257,-0.163538
2024-12-17,sh.000001,3381.8141,3396.2074,3357.7694,3361.485,56894150500,584789337297.5,1.235282,-0.73372
2024-12-18,sh.000001,3371.2955,3396.4603,3371.2955,3382.2081,51252497900,539790684420.2,0.0,0.616486
2024-12-19,sh.000001,3355.9041,3377.5321,3346.469,3370.0331,51390906300,559130979000.3,1.115742,-0.359972
2024-12-20,sh.000001,3364.481,3390.6182,3362.8193,3368.0693,49096462100,596821938643.8,1.065912,-0.058272
