日期,代码,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2018-01-31,sh.000001,3470.508,3495.453,3454.725,3480.833,20725340416,242657959936.0,0.006616,-0.2057
2018-02-01,sh.000001,3478.67,3495.093,3424.418,3446.979,26050470656,292882255872.0,0.008315,-0.9726
2018-02-02,sh.000001,3419.224,3463.163,3388.859,3462.08,20812055040,236278755328.0,0.006643,0.4381
2018-02-05,sh.000001,3411.669,3487.721,3406.24,3487.497,21767375360,252198768640.0,0.006948,0.7342
2018-02-06,sh.000001,3418.01,3440.124,3364.216,3370.652,28055547648,318818541568.0,0.008955,-3.3504
2018-02-07,sh.000001,3412.744,3425.537,3304.007,3309.259,26093971456,295264428032.0,0.008328,-1.8214
2018-02-08,sh.000001,3281.045,3307.162,3225.711,3262.05,20126249984,222348685312.0,0.006424,-1.4266
2018-02-09,sh.000001,3172.85,3180.11,3062.742,3129.85,25638917632,272095088640.0,0.008181,-4.0527
2018-02-12,sh.000001,3128.37,3168.125,3113.605,3154.125,15331083008,171003183104.0,0.00489,0.7756
2018-02-13,sh.000001,3176.106,3219.216,3176.106,3184.958,15152759808,172045205504.0,0.004833,0.9775
2018-02-14,sh.000001,3188.247,3203.496,3171.383,3199.158,10032282624,114552201216.0,0.003193,0.4458
2018-02-22,sh.000001,3237.569,3269.915,3234.115,3268.558,13873044480,157303881728.0,0.004408,2.1693
2018-02-23,sh.000001,3275.429,3294.133,3258.487,3289.024,14579036928,159502516224.0,0.004632,0.6261
2018-02-26,sh.000001,3307.295,3335.985,3281.615,3329.573,18856860160,213333037056.0,0.005991,1.2329
2018-02-27,sh.000001,3328.671,3328.671,3284.629,3292.067,17421936896,204394381312.0,0.00553,-1.1265
2018-02-28,sh.000001,3264.058,3277.832,3239.843,3259.408,15104353536,180233814016.0,0.004794,-0.992
2018-03-01,sh.000001,3235.088,3280.149,3228.584,3273.754,15909831936,185277784064.0,0.005049,0.4401
2018-03-02,sh.000001,3248.446,3269.937,3242.266,3254.528,15086106368,178602991616.0,0.004788,-0.5873
2018-03-05,sh.000001,3255.871,3269.399,3236.717,3256.926,14483598848,174148636672.0,0.004596,0.0737
2018-03-06,sh.000001,3266.486,3290.253,3243.654,3289.641,19535804672,224381788160.0,0.006198,1.0045
2018-03-07,sh.000001,3288.864,3308.406,3264.763,3271.668,16866501888,193489334272.0,0.005351,-0.5464
2018-03-08,sh.000001,3268.346,3289.497,3261.552,3288.405,14982752000,175895392256.0,0.004753,0.5116
2018-03-09,sh.000001,3291.425,3309.715,3283.559,3307.165,16842450944,202349182976.0,0.005343,0.5705
2018-03-12,sh.000001,3319.208,3333.561,3313.555,3326.699,20653243648,247894175744.0,0.006552,0.5907
2018-03-13,sh.000001,3324.121,3333.875,3307.376,3310.238,17711435264,202375118848.0,0.005617,-0.4948
2018-03-14,sh.000001,3298.665,3304.978,3287.355,3291.381,15749108480,183457632256.0,0.004994,-0.5697
2018-03-15,sh.000001,3277.514,3297.098,3273.2,3291.112,14857360640,179516616704.0,0.004711,-0.0082
2018-03-16,sh.000001,3290.209,3300.565,3269.282,3269.882,14120364800,167761534976.0,0.004476,-0.6451
2018-03-19,sh.000001,3264.928,3280.567,3251.047,3279.251,13795497984,169772208128.0,0.004376,0.2865
2018-03-20,sh.000001,3257.218,3292.574,3252.433,3290.639,13988108032,166979883008.0,0.004437,0.3473
2018-03-21,sh.000001,3299.731,3314.209,3268.877,3280.952,16839827712,208617684992.0,0.00534,-0.2944
2018-03-22,sh.000001,3281.265,3288.796,3242.761,3263.48,15043297792,184471728128.0,0.00477,-0.5325
2018-03-23,sh.000001,3172.772,3188.235,3110.663,3152.76,27553201408,293405065216.0,0.008736,-3.3927
2018-03-26,sh.000001,3117.319,3134.275,3091.457,3133.721,18636635136,215910260736.0,0.005905,-0.6039
2018-03-27,sh.000001,3164.797,3172.777,3143.569,3166.648,18907338240,227085086720.0,0.005988,1.0507
2018-03-28,sh.000001,3130.571,3165.212,3117.533,3122.289,16350048768,208617852928.0,0.005177,-1.4008
2018-03-29,sh.000001,3127.262,3174.508,3098.246,3160.53,17031238400,210920222720.0,0.00539,1.2248
2018-03-30,sh.000001,3161.785,3177.72,3152.888,3168.896,15464659712,196006699008.0,0.004893,0.2647
2018-04-02,sh.000001,3169.778,3192.34,3159.986,3163.179,17772777728,226253565952.0,0.00562,-0.1804
2018-04-03,sh.000001,3130.013,3144.332,3119.132,3136.633,15221667328,189692715008.0,0.004814,-0.8392
2018-04-04,sh.000001,3147.049,3163.34,3128.866,3131.111,14697668096,193492824064.0,0.004647,-0.176
2018-04-09,sh.000001,3125.441,3146.092,3110.302,3138.293,13960862208,177236918272.0,0.004414,0.2294
2018-04-10,sh.000001,3144.256,3190.649,3139.08,3190.321,16820135936,206087413760.0,0.005317,1.6578
2018-04-11,sh.000001,3197.371,3220.845,3191.586,3208.081,17586719744,211420422144.0,0.005559,0.5567
2018-04-12,sh.000001,3203.278,3205.252,3177.049,3180.158,14823131392,185040056320.0,0.004681,-0.8704
2018-04-13,sh.000001,3192.041,3197.895,3155.505,3159.052,12755230976,163651751936.0,0.004028,-0.6637
2018-04-16,sh.000001,3152.888,3153.106,3096.1,3110.648,15441569536,192233349120.0,0.004877,-1.5322
2018-04-17,sh.000001,3112.974,3118.759,3064.028,3066.796,14722284544,185428029440.0,0.004648,-1.4097
2018-04-18,sh.000001,3091.909,3096.889,3041.625,3091.398,15929050368,202238971904.0,0.005028,0.8022
2018-04-19,sh.000001,3094.273,3127.438,3090.286,3117.376,16005680384,196198985728.0,0.005052,0.8403
2018-04-20,sh.000001,3105.461,3111.17,3065.921,3071.542,15514708992,185139068928.0,0.004893,-1.4703
2018-04-23,sh.000001,3063.442,3085.057,3045.936,3068.012,13168634112,157854793728.0,0.004153,-0.1149
2018-04-24,sh.000001,3069.745,3136.039,3069.745,3128.927,16227480576,195545006080.0,0.005116,1.9855
2018-04-25,sh.000001,3112.397,3122.908,3107.0,3117.973,12731105280,161298141184.0,0.004012,-0.3501
2018-04-26,sh.000001,3119.496,3121.933,3067.928,3075.03,13397273600,163783774208.0,0.004222,-1.3773
2018-04-27,sh.000001,3082.414,3088.034,3049.913,3082.231,13122564352,179520262144.0,0.004134,0.2342
2018-05-02,sh.000001,3087.408,3097.603,3064.763,3081.177,13418456576,168246153216.0,0.004227,-0.0342
2018-05-03,sh.000001,3074.516,3105.659,3056.157,3100.858,13998562048,173444960256.0,0.004404,0.6387
2018-05-04,sh.000001,3093.116,3104.092,3086.784,3091.033,11871126528,148436365312.0,0.003734,-0.3168
2018-05-07,sh.000001,3094.898,3136.836,3091.657,3136.644,13894818560,178243870720.0,0.00437,1.4756
2018-05-08,sh.000001,3135.295,3169.701,3134.062,3161.497,14692706048,189011648512.0,0.004621,0.7923
2018-05-09,sh.000001,3160.138,3165.373,3145.657,3159.15,12263726848,153456427008.0,0.003856,-0.0742
2018-05-10,sh.000001,3169.049,3176.137,3155.533,3174.412,13300075520,165440364544.0,0.004181,0.4831
2018-05-11,sh.000001,3179.796,3180.756,3162.212,3163.263,13065974784,167364288512.0,0.004107,-0.3512
2018-05-14,sh.000001,3167.041,3183.815,3163.476,3174.032,12932735232,172410691584.0,0.004065,0.3404
2018-05-15,sh.000001,3180.424,3192.806,3164.518,3192.118,12454905088,162990788608.0,0.003914,0.5698
2018-05-16,sh.000001,3180.225,3191.948,3166.811,3169.565,13052496896,174590980096.0,0.0041,-0.7065
2018-05-17,sh.000001,3170.006,3172.766,3148.621,3154.282,11399556608,150598840320.0,0.003579,-0.4822
2018-05-18,sh.000001,3151.081,3193.453,3144.776,3193.303,13651691776,168038055936.0,0.004283,1.2371
2018-05-21,sh.000001,3206.175,3219.739,3203.336,3213.84,16445941248,202663464960.0,0.005158,0.6431
2018-05-22,sh.000001,3211.247,3214.588,3192.227,3214.349,14429268480,185721667584.0,0.004525,0.0158
2018-05-23,sh.000001,3205.437,3205.437,3168.964,3168.964,15780764928,199358099456.0,0.004948,-1.412
2018-05-24,sh.000001,3167.939,3173.53,3152.069,3154.65,12408580096,160658186240.0,0.003889,-0.4517
2018-05-25,sh.000001,3148.41,3156.726,3131.067,3141.303,12861084416,166554050560.0,0.004031,-0.4231
2018-05-28,sh.000001,3136.809,3149.664,3115.958,3135.082,12875591936,168191258624.0,0.004034,-0.198
2018-05-29,sh.000001,3129.621,3143.207,3112.153,3120.46,13571780096,177826107392.0,0.004234,-0.4664
2018-05-30,sh.000001,3081.141,3085.397,3041.0,3041.443,15511512576,191995195392.0,0.004844,-2.5322
2018-05-31,sh.000001,3061.829,3098.076,3054.268,3095.473,14047553280,185199038464.0,0.004384,1.7765
2018-06-01,sh.000001,3084.753,3102.088,3059.785,3075.137,12987219968,166548881408.0,0.004047,-0.657
2018-06-04,sh.000001,3083.426,3098.402,3076.993,3091.19,11459390208,154671611904.0,0.00357,0.522
2018-06-05,sh.000001,3088.007,3114.768,3080.045,3114.205,11873559296,164806307840.0,0.003705,0.7445
2018-06-06,sh.000001,3109.174,3117.525,3103.532,3115.18,12019613440,162879954944.0,0.003749,0.0313
2018-06-07,sh.000001,3121.184,3128.715,3105.577,3109.498,12778497024,167174303744.0,0.003982,-0.1824
2018-06-08,sh.000001,3100.603,3100.684,3053.287,3067.147,13468822016,161178783744.0,0.004196,-1.362
2018-06-11,sh.000001,3057.339,3063.61,3037.913,3052.783,10856378624,143037325312.0,0.003382,-0.4683
2018-06-12,sh.000001,3053.027,3081.447,3034.101,3079.801,11327509504,154469093376.0,0.003529,0.885
2018-06-13,sh.000001,3071.463,3071.463,3044.119,3049.796,11960788736,155935264768.0,0.00371,-0.9743
2018-06-14,sh.000001,3038.07,3066.046,3032.406,3044.159,11546948608,147588825088.0,0.00358,-0.1848
2018-06-15,sh.000001,3037.452,3048.796,3008.732,3021.9,14453257216,162196017152.0,0.00448,-0.7312
2018-06-19,sh.000001,2982.65,2984.97,2871.354,2907.822,23055006720,241203642368.0,0.007146,-3.775
2018-06-20,sh.000001,2889.984,2925.561,2872.162,2915.731,14430141952,153334280192.0,0.004464,0.272
2018-06-21,sh.000001,2912.003,2940.586,2872.618,2875.809,15437833216,159713161216.0,0.004775,-1.3692
2018-06-22,sh.000001,2855.584,2891.968,2837.144,2889.76,12614312960,127161475072.0,0.003902,0.4851
2018-06-25,sh.000001,2903.449,2908.624,2857.87,2859.336,12191768832,132350472192.0,0.003768,-1.0528
2018-06-26,sh.000001,2829.994,2850.24,2803.785,2844.508,12591846912,138447245312.0,0.00389,-0.5186
2018-06-27,sh.000001,2842.395,2854.257,2798.799,2813.177,12942083328,142413496320.0,0.003993,-1.1015
2018-06-28,sh.000001,2799.903,2825.987,2782.446,2786.896,11835790592,129687433216.0,0.003652,-0.9342
2018-06-29,sh.000001,2789.811,2848.372,2782.381,2847.418,12567168512,135652376576.0,0.003876,2.1717
2018-07-02,sh.000001,2841.579,2845.68,2756.815,2775.557,13703503360,147562758144.0,0.004211,-2.5237
2018-07-03,sh.000001,2774.57,2786.887,2722.448,2786.887,14249846528,161668030464.0,0.004362,0.4082
2018-07-04,sh.000001,2776.632,2793.179,2754.155,2759.126,12326217984,131016163328.0,0.00377,-0.9961
2018-07-05,sh.000001,2755.339,2777.522,2727.939,2733.881,12922611200,132993667072.0,0.003953,-0.915
2018-07-06,sh.000001,2731.353,2768.873,2691.02,2747.228,13629437952,148193038336.0,0.004161,0.4882
2018-07-09,sh.000001,2752.446,2815.79,2752.446,2815.109,12154930944,135654526976.0,0.003711,2.4709
2018-07-10,sh.000001,2819.712,2828.492,2800.625,2827.625,11706274816,132633112576.0,0.003573,0.4446
2018-07-11,sh.000001,2780.704,2794.359,2752.435,2777.771,12682114816,138318176256.0,0.00387,-1.7631
2018-07-12,sh.000001,2771.04,2844.193,2771.04,2837.658,14698020096,170319085568.0,0.004485,2.1559
2018-07-13,sh.000001,2831.428,2835.462,2818.848,2831.183,11768934912,146300878848.0,0.003591,-0.2282
2018-07-16,sh.000001,2827.082,2837.509,2804.492,2814.041,10776715008,129411190784.0,0.003288,-0.6055
2018-07-17,sh.000001,2806.885,2806.919,2774.762,2798.125,10540922112,124035198976.0,0.003215,-0.5656
2018-07-18,sh.000001,2801.777,2818.395,2786.04,2787.257,12096116480,138557149184.0,0.003688,-0.3884
2018-07-19,sh.000001,2791.015,2805.01,2764.485,2772.545,11448649216,129374568448.0,0.00349,-0.5278
2018-07-20,sh.000001,2769.753,2837.862,2753.839,2829.271,14590768896,155661123584.0,0.004447,2.046
2018-07-23,sh.000001,2815.2,2863.571,2809.616,2859.542,17338279680,186996846592.0,0.005284,1.0699
2018-07-24,sh.000001,2862.267,2911.464,2862.267,2905.561,22957830656,228701876224.0,0.006996,1.6093
2018-07-25,sh.000001,2911.452,2912.313,2894.039,2903.646,16780020736,166412079104.0,0.005106,-0.0659
2018-07-26,sh.000001,2905.794,2915.297,2875.7,2882.225,16842820096,157496680448.0,0.005125,-0.7377
2018-07-27,sh.000001,2879.69,2889.693,2864.109,2873.593,14637160960,132419371008.0,0.004454,-0.2995
2018-07-30,sh.000001,2871.939,2896.01,2850.296,2869.049,15165224960,145988587520.0,0.004615,-0.1581
2018-07-31,sh.000001,2866.898,2884.679,2854.319,2876.4,11893111808,119528767488.0,0.003618,0.2562
2018-08-01,sh.000001,2882.506,2897.399,2823.929,2824.533,14951434752,151692873728.0,0.004549,-1.8032
2018-08-02,sh.000001,2815.343,2815.343,2726.482,2768.023,17417900288,169769316352.0,0.005299,-2.0007
2018-08-03,sh.000001,2763.395,2777.657,2740.431,2740.442,12700636416,129134686208.0,0.003864,-0.9964
2018-08-06,sh.000001,2736.525,2760.474,2692.321,2705.156,12975305728,132993798144.0,0.003947,-1.2876
2018-08-07,sh.000001,2711.736,2779.374,2696.039,2779.374,14957974272,147259486208.0,0.00455,2.7436
2018-08-08,sh.000001,2771.128,2779.912,2741.067,2744.069,14768871424,139969761280.0,0.004491,-1.2702
2018-08-09,sh.000001,2729.578,2801.659,2726.215,2794.381,15166033408,151079878656.0,0.004612,1.8335
2018-08-10,sh.000001,2791.401,2806.114,2777.506,2795.309,12153223168,123112595456.0,0.003696,0.0332
2018-08-13,sh.000001,2769.016,2789.798,2742.559,2785.872,12753224192,129460539392.0,0.003878,-0.3376
2018-08-14,sh.000001,2780.735,2789.443,2766.569,2780.964,10957107712,112465395712.0,0.00333,-0.1762
2018-08-15,sh.000001,2777.249,2777.703,2721.24,2723.257,11616178688,118707675136.0,0.003529,-2.0751
2018-08-16,sh.000001,2691.426,2732.948,2672.74,2705.191,12027787776,117580996608.0,0.003654,-0.6634
2018-08-17,sh.000001,2723.887,2730.332,2665.591,2668.966,11244529408,115499397120.0,0.003415,-1.3391
2018-08-20,sh.000001,2673.066,2698.465,2653.111,2698.465,11078416384,114047614976.0,0.003365,1.1053
2018-08-21,sh.000001,2700.341,2739.173,2696.292,2733.826,11358683904,122260217856.0,0.003448,1.3104
2018-08-22,sh.000001,2731.957,2731.957,2709.061,2714.608,9366464000,98463969280.0,0.002843,-0.703
2018-08-23,sh.000001,2714.867,2736.01,2700.804,2724.624,9844646912,107826016256.0,0.002988,0.369
2018-08-24,sh.000001,2717.081,2748.824,2705.323,2729.43,10051627008,102665801728.0,0.003051,0.1764
2018-08-27,sh.000001,2736.318,2780.899,2736.318,2780.899,13276257792,141429678080.0,0.00403,1.8857
2018-08-28,sh.000001,2782.292,2791.389,2769.401,2777.98,11874936832,125118578688.0,0.003604,-0.105
2018-08-29,sh.000001,2774.864,2778.539,2762.35,2769.294,10015692800,101220663296.0,0.00304,-0.3127
2018-08-30,sh.000001,2769.332,2780.527,2736.346,2737.736,10606094336,106400403456.0,0.003219,-1.1396
2018-08-31,sh.000001,2730.113,2744.631,2710.536,2725.249,10975874304,114813353984.0,0.003331,-0.4561
2018-09-03,sh.000001,2716.403,2722.852,2692.364,2720.734,10221300992,104817688576.0,0.003102,-0.1657
2018-09-04,sh.000001,2720.647,2756.607,2712.376,2750.58,10901030656,113708888064.0,0.003307,1.097
2018-09-05,sh.000001,2741.38,2745.467,2704.336,2704.336,10500226816,107269447680.0,0.003185,-1.6813
2018-09-06,sh.000001,2697.577,2719.405,2683.744,2691.592,9901783296,106266079232.0,0.003003,-0.4712
2018-09-07,sh.000001,2696.677,2728.546,2683.719,2702.3,10752329216,113840070656.0,0.003261,0.3978
2018-09-10,sh.000001,2698.01,2703.428,2667.316,2669.484,10355917056,102860718080.0,0.003141,-1.2144
2018-09-11,sh.000001,2668.487,2680.572,2652.704,2664.799,9986594560,96884580352.0,0.003028,-0.1755
2018-09-12,sh.000001,2659.744,2672.073,2647.17,2656.11,9002675712,93448204288.0,0.002729,-0.3261
2018-09-13,sh.000001,2679.207,2689.062,2653.189,2686.578,10733501440,112464142336.0,0.003253,1.1471
2018-09-14,sh.000001,2688.778,2694.92,2675.289,2681.643,10000500736,104992358400.0,0.003031,-0.1837
2018-09-17,sh.000001,2671.29,2671.29,2647.915,2651.788,8823888896,86962597888.0,0.002674,-1.1133
2018-09-18,sh.000001,2644.296,2700.193,2644.296,2699.95,11576799232,113031888896.0,0.003508,1.8162
2018-09-19,sh.000001,2694.799,2746.079,2690.994,2730.85,14155031808,140107010048.0,0.004289,1.1445
2018-09-20,sh.000001,2732.169,2743.964,2724.083,2729.243,11138746368,104875868160.0,0.003375,-0.0589
2018-09-21,sh.000001,2733.874,2797.485,2722.031,2797.484,15801664256,148976357376.0,0.004788,2.5004
2018-09-25,sh.000001,2775.066,2790.032,2771.159,2781.138,11198317824,108528046080.0,0.003393,-0.5843
2018-09-26,sh.000001,2785.316,2827.341,2783.341,2806.813,13956770560,145058770944.0,0.004228,0.9232
2018-09-27,sh.000001,2805.793,2810.506,2786.321,2791.774,12399769600,123447709696.0,0.003756,-0.5358
2018-09-28,sh.000001,2794.264,2821.755,2791.836,2821.35,13429045504,125369991168.0,0.004067,1.0594
2018-10-08,sh.000001,2768.207,2771.938,2710.178,2716.51,14950138880,141531553792.0,0.004527,-3.716
2018-10-09,sh.000001,2713.731,2734.314,2711.197,2721.013,11677189888,110292459520.0,0.003536,0.1658
2018-10-10,sh.000001,2723.724,2743.548,2703.062,2725.836,11348573696,111312453632.0,0.003437,0.1773
2018-10-11,sh.000001,2643.074,2661.285,2560.316,2583.457,19715070208,170057760768.0,0.00597,-5.2233
2018-10-12,sh.000001,2574.041,2615.916,2536.665,2606.912,17008163584,142803210240.0,0.00515,0.9079
2018-10-15,sh.000001,2605.912,2611.968,2564.737,2568.098,11857619712,105214738432.0,0.00359,-1.4889
2018-10-16,sh.000001,2567.764,2597.715,2536.441,2546.329,11941914368,106792247296.0,0.003615,-0.8477
2018-10-17,sh.000001,2574.312,2582.548,2517.572,2561.614,12995399680,117388357632.0,0.003934,0.6003
2018-10-18,sh.000001,2544.911,2544.911,2485.619,2486.418,12542851328,106576760832.0,0.003796,-2.9355
2018-10-19,sh.000001,2460.08,2553.386,2449.197,2550.465,14732355840,130095923200.0,0.004459,2.5759
2018-10-22,sh.000001,2565.644,2675.406,2565.644,2654.876,21188844800,197309812736.0,0.006413,4.0938
2018-10-23,sh.000001,2652.647,2659.812,2583.26,2594.825,17834354432,166919413760.0,0.005397,-2.2619
2018-10-24,sh.000001,2579.971,2640.401,2577.772,2603.295,16006040832,142082166784.0,0.004844,0.3264
2018-10-25,sh.000001,2540.934,2606.1,2531.534,2603.799,16203297792,137630179328.0,0.004901,0.0194
2018-10-26,sh.000001,2610.898,2626.116,2580.845,2598.846,15893612032,133415493632.0,0.004807,-0.1902
2018-10-29,sh.000001,2593.59,2595.536,2529.188,2542.103,13424192256,122500038656.0,0.004059,-2.1834
2018-10-30,sh.000001,2538.573,2586.918,2521.783,2568.048,16668230912,152385933312.0,0.005032,1.0206
2018-10-31,sh.000001,2573.014,2612.922,2567.027,2602.783,18055034880,154894737408.0,0.005451,1.3526
2018-11-01,sh.000001,2617.032,2636.799,2603.651,2606.237,20090393088,180253806592.0,0.006065,0.1327
2018-11-02,sh.000001,2649.251,2676.476,2628.869,2676.476,22502692096,207861567488.0,0.006789,2.695
2018-11-05,sh.000001,2665.427,2673.187,2639.27,2665.43,19376009984,168588914688.0,0.005844,-0.4127
2018-11-06,sh.000001,2660.719,2660.862,2635.32,2659.356,16366947840,138800934912.0,0.004937,-0.2279
2018-11-07,sh.000001,2659.844,2675.677,2639.246,2641.342,17320198656,147261808640.0,0.005222,-0.6774
2018-11-08,sh.000001,2660.087,2662.368,2632.301,2635.632,15963548672,128668815360.0,0.004812,-0.2162
2018-11-09,sh.000001,2621.238,2621.238,2598.16,2598.871,15244630784,121260494848.0,0.004596,-1.3948
2018-11-12,sh.000001,2593.2,2631.169,2590.21,2630.519,17503130880,142351429632.0,0.005276,1.2178
2018-11-13,sh.000001,2600.5,2666.485,2597.347,2654.879,24928244736,189607223296.0,0.007513,0.926
2018-11-14,sh.000001,2648.309,2658.307,2627.956,2632.242,23844935168,176970432512.0,0.007186,-0.8527
2018-11-15,sh.000001,2632.137,2668.17,2631.887,2668.17,20784872192,171882491904.0,0.006264,1.3649
2018-11-16,sh.000001,2669.779,2695.568,2657.034,2679.109,24219884800,204983603200.0,0.007299,0.41
2018-11-19,sh.000001,2681.898,2703.511,2674.178,2703.511,23166282752,196562706432.0,0.006981,0.9108
2018-11-20,sh.000001,2684.287,2690.829,2643.358,2645.854,21589131008,180870410240.0,0.006504,-2.1327
2018-11-21,sh.000001,2619.821,2653.796,2617.775,2651.505,18259644672,149375782912.0,0.0055,0.2136
2018-11-22,sh.000001,2655.896,2658.001,2634.482,2645.433,14930906368,125570174976.0,0.004498,-0.229
2018-11-23,sh.000001,2640.667,2642.035,2577.351,2579.483,19147454976,149975642112.0,0.005767,-2.493
2018-11-26,sh.000001,2580.842,2594.996,2568.035,2575.81,13431453952,108158091264.0,0.004045,-0.1424
2018-11-27,sh.000001,2585.826,2592.535,2566.166,2574.679,12365843712,102226563072.0,0.003724,-0.0439
2018-11-28,sh.000001,2575.454,2601.962,2561.561,2601.736,14596347392,119578492928.0,0.004396,1.0509
2018-11-29,sh.000001,2613.78,2617.547,2567.443,2567.443,15716873728,129472446464.0,0.004733,-1.3181
2018-11-30,sh.000001,2564.564,2590.21,2555.322,2588.187,13932902144,112219828224.0,0.004195,0.808
2018-12-03,sh.000001,2647.131,2665.298,2629.184,2654.798,20747895552,187831787520.0,0.006246,2.5737
2018-12-04,sh.000001,2651.561,2666.078,2644.896,2665.957,16794055936,144143400960.0,0.005053,0.4204
2018-12-05,sh.000001,2629.832,2660.388,2625.913,2649.805,15450205696,133730209792.0,0.004648,-0.6059
2018-12-06,sh.000001,2629.819,2633.677,2603.132,2605.181,14166164992,129092980736.0,0.00426,-1.684
2018-12-07,sh.000001,2609.34,2614.581,2599.277,2605.887,10907499264,97727664128.0,0.00328,0.0271
2018-12-10,sh.000001,2589.194,2599.761,2576.242,2584.582,11319966976,99148144640.0,0.003404,-0.8176
2018-12-11,sh.000001,2587.014,2596.146,2583.195,2594.088,10130436352,85404123136.0,0.003042,0.3678
2018-12-12,sh.000001,2608.114,2610.008,2595.075,2602.152,10351830016,88998195200.0,0.003108,0.3109
2018-12-13,sh.000001,2607.144,2645.836,2599.458,2634.049,15073811456,132396105728.0,0.004526,1.2258
2018-12-14,sh.000001,2627.283,2629.164,2593.74,2593.74,14594248704,123724984320.0,0.004381,-1.5303
2018-12-17,sh.000001,2587.263,2598.967,2573.867,2597.973,11736325120,102960848896.0,0.003522,0.1632
2018-12-18,sh.000001,2583.634,2599.147,2563.573,2576.649,11703336960,99306536960.0,0.003504,-0.8208
2018-12-19,sh.000001,2578.675,2579.874,2547.078,2549.563,10766179584,93713174528.0,0.003222,-1.0512
2018-12-20,sh.000001,2544.505,2554.858,2516.019,2536.267,12056649728,103504982016.0,0.003609,-0.5215
2018-12-21,sh.000001,2526.553,2527.421,2498.693,2516.25,11567120128,101360623616.0,0.003462,-0.7892
2018-12-24,sh.000001,2506.737,2529.439,2500.443,2527.007,9733985280,85760933888.0,0.002913,0.4275
2018-12-25,sh.000001,2503.949,2513.964,2462.844,2504.819,14067056128,114766008320.0,0.00421,-0.878
2018-12-26,sh.000001,2501.119,2513.826,2492.075,2498.293,10879962880,93989531648.0,0.325555,-0.2605
2018-12-27,sh.000001,2527.716,2532.002,2483.086,2483.086,13540684288,112479760384.0,0.405127,-0.6087
2018-12-28,sh.000001,2483.617,2505.113,2478.325,2493.896,11924525056,105980854272.0,0.356663,0.4353
